2025-03-03 17:35:58.762 | DEBUG | Game logger initialized with comprehensive debug logging
2025-03-03 17:35:59.400 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 86, "wetness": 26.699999999999996, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.401 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.416 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.417 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.417 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 85, "wetness": 28.599999999999994, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.417 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.433 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 84, "wetness": 30.499999999999993, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.433 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.433 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 83, "wetness": 32.49999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.434 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.434 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 82, "wetness": 34.49999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.434 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.449 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 81, "wetness": 36.39999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.450 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.450 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.451 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 80, "wetness": 38.39999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.451 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.466 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 79, "wetness": 40.29999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.466 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.466 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 78, "wetness": 42.29999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.467 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.467 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 77, "wetness": 44.29999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.467 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.482 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.482 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 76, "wetness": 46.19999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.482 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.483 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 75, "wetness": 48.19999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.483 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.499 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 74, "wetness": 50.09999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.499 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.500 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 73, "wetness": 52.09999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.500 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.500 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 72, "wetness": 54.09999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.500 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.516 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 71, "wetness": 55.999999999999986, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.518 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.518 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 70, "wetness": 57.999999999999986, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.518 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.518 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 69, "wetness": 59.999999999999986, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.519 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.532 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 68, "wetness": 61.899999999999984, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.532 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.532 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 67, "wetness": 63.899999999999984, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.533 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.533 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 66, "wetness": 65.89999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:1.999999999999993"]}
2025-03-03 17:35:59.533 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:1.999999999999993"]}
2025-03-03 17:35:59.549 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 65, "wetness": 67.79999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.549 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.550 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 64, "wetness": 69.79999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.550 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.550 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 63, "wetness": 71.79999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.550 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.565 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.566 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 62, "wetness": 73.69999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.566 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.566 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.582 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 61, "wetness": 75.6, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.583 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.583 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 60, "wetness": 77.6, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.583 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.584 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.598 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 59, "wetness": 79.5, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.598 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.598 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 58, "wetness": 81.5, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.598 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591664, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.600 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 57, "wetness": 83.5, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.600 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750592000, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.615 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 56, "wetness": 85.4, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.616 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2232750591568, "defender": "player", "defender_id": 2232750589408, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:35:59.616 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:35:59.616 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
