2025-03-03 17:34:22.660 | DEBUG | Game logger initialized with comprehensive debug logging
2025-03-03 17:34:22.920 | INFO | [enemy_spawn] {"type": "water_splasher", "id": 2647409250688, "health": 20, "damage": 1, "position": {"x": 369, "y": 125}, "area": "BEACH"}
2025-03-03 17:34:22.920 | INFO | [enemies_spawned] {"count": 15, "area": "BEACH", "types": ["water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher", "water_splasher"]}
2025-03-03 17:34:22.920 | INFO | [portal_created] {"source_area": "BEACH", "target_area": "VOLCANO", "position": {"x": 700, "y": 300}}
2025-03-03 17:34:22.920 | WARNING | [area_transition] {"player_id": 2647409247712, "old_area": "BEACH", "new_area": "BEACH", "player_health": 100, "wetness": 0, "has_obsidian_armor": false}
2025-03-03 17:34:22.920 | DEBUG | [splash_message] {"message": "Entered BEACH", "duration": 3.0}
2025-03-03 17:34:22.936 | WARNING | [game_initialized] {"screen_size": [800, 600], "starting_area": "BEACH", "fps": 60}
2025-03-03 17:34:22.941 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0.0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 17:34:23.154 | INFO | [player] {"health": 100, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 0, "fire_resistance": 0.0, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 0}
2025-03-03 17:34:23.189 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 99, "wetness": 2, "obsidian_armor": 0, "effects": ["wetness_increased:2"]}
2025-03-03 17:34:23.189 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2"]}
2025-03-03 17:34:23.204 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 98, "wetness": 3.9, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.204 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.220 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 97, "wetness": 5.8, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.220 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.237 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 96, "wetness": 7.7, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.237 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.253 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.271 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 95, "wetness": 9.5, "obsidian_armor": 0, "effects": ["wetness_increased:1.9999999999999991"]}
2025-03-03 17:34:23.271 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:1.9999999999999991"]}
2025-03-03 17:34:23.286 | INFO | [player] {"health": 95, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 9.4, "fire_resistance": 8.55, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 5}
2025-03-03 17:34:23.286 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 94, "wetness": 11.4, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.286 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.303 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 93, "wetness": 13.3, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.303 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.320 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.337 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 92, "wetness": 15.100000000000001, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.338 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.355 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.371 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 91, "wetness": 16.900000000000002, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.371 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.387 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 90, "wetness": 18.8, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.387 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.403 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 89, "wetness": 20.7, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.403 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.420 | INFO | [player] {"health": 89, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 20.599999999999998, "fire_resistance": 18.63, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 11}
2025-03-03 17:34:23.420 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 88, "wetness": 22.599999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.421 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.435 | INFO | [player] {"health": 88, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 22.499999999999996, "fire_resistance": 20.34, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 12}
2025-03-03 17:34:23.435 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 87, "wetness": 24.499999999999996, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.435 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.452 | INFO | [player] {"health": 87, "max_health": 100, "position": {"x": 400, "y": 300}, "wetness": 24.399999999999995, "fire_resistance": 22.049999999999997, "has_obsidian_armor": false, "obsidian_armor_level": 0, "current_area": "BEACH", "damage_dealt": 0, "damage_taken": 13}
2025-03-03 17:34:23.453 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 86, "wetness": 26.399999999999995, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.453 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.468 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 85, "wetness": 28.299999999999994, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.469 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.485 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 84, "wetness": 30.199999999999992, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.485 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.502 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 83, "wetness": 32.099999999999994, "obsidian_armor": 0, "effects": ["wetness_increased:2.0000000000000036"]}
2025-03-03 17:34:23.502 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0000000000000036"]}
2025-03-03 17:34:23.518 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 82, "wetness": 33.99999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.518 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.534 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 81, "wetness": 35.89999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.534 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.551 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 80, "wetness": 37.79999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.551 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.567 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 79, "wetness": 39.69999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.567 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.584 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 78, "wetness": 41.59999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.584 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.600 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 77, "wetness": 43.499999999999986, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.600 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.617 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 76, "wetness": 45.399999999999984, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.617 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.634 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 75, "wetness": 47.29999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.634 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.650 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.666 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 74, "wetness": 49.09999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.666 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.683 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 73, "wetness": 50.99999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.683 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.684 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 72, "wetness": 52.99999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.684 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.700 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.700 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 71, "wetness": 54.89999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.700 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250496, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.700 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 70, "wetness": 56.89999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.701 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.716 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.717 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 69, "wetness": 58.799999999999976, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.717 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250496, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.717 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 68, "wetness": 60.799999999999976, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.717 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.732 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 67, "wetness": 62.699999999999974, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.732 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.732 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.732 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 66, "wetness": 64.69999999999997, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.733 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.748 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 65, "wetness": 66.59999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.748 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.748 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 64, "wetness": 68.59999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.748 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250496, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.750 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 63, "wetness": 70.59999999999998, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.750 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.765 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 62, "wetness": 72.49999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.765 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.765 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 61, "wetness": 74.49999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.766 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250496, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.766 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 60, "wetness": 76.49999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.767 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.782 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 59, "wetness": 78.39999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.782 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.783 | INFO | [attack_missed] {"attacker": "water_splasher", "target": "player"}
2025-03-03 17:34:23.783 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 58, "wetness": 80.39999999999999, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.783 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409250592, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.798 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 57, "wetness": 82.3, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.798 | WARNING | [combat] {"attacker": "water_splasher", "attacker_id": 2647409249248, "defender": "player", "defender_id": 2647409247712, "damage_attempted": 1, "damage_type": "water", "actual_damage": 1, "resistance_applied": 0, "effects": ["wetness_increased:2.0"]}
2025-03-03 17:34:23.799 | WARNING | [player_damage] {"damage_type": "water", "raw_damage": 1, "actual_damage": 1, "health_remaining": 56, "wetness": 84.3, "obsidian_armor": 0, "effects": ["wetness_increased:2.0"]}
